1860   11 77.0000                         
1860   12 74.5000                         
1861    1 75.0000                         
1861    2 74.5000                         
1861    3 77.5000                         
1861    4 86.0000                         
1861    5 97.5000                         
1861    6 61.5000                         
1861    7 60.0000                         
1861    8 65.0000                         
1861    9 67.0000                         
1861   10 71.0000                         
1861   11 64.0000                         
1861   12 63.5000                         
1862    1 66.5000                         
1862    2 71.0000                         
1862    3 72.0000                         
1862    4 72.0000                         
1862    5 71.0000                         
1862    6 72.0000                         
1862    7 80.5000                         
1862    8 86.0000                         
1862    9 80.5000                         
1862   10 86.0000                         
1862   11 77.0000                         
1862   12 83.5000                         
1863    1 95.0000                         
1863    2 107.500                         
1863    3 107.500                         
1863    4 102.500                         
1863    5 96.0000                         
1863    6 94.0000                         
1863    7 92.0000                         
1863    8 85.0000                         
1863    9 97.0000                         
1863   10 107.500                         
1863   11 104.500                         
1863   12 108.500                         
1864    1 117.000                         
1864    2 117.000                         
1864    3 114.000                         
1864    4 123.000                         
1864    5 123.000                         
1864    6 139.500                         
1864    7 198.000                         
1864    8 204.000                         
1864    9 187.500                         
1864   10 162.000                         
1864   11 185.000                         
1864   12 172.000                         
1865    1 159.000                         
1865    2 140.000                         
1865    3 124.500                         
1865    4 111.000                         
1865    5 116.000                         
1865    6 118.500                         
1865    7 116.500                         
1865    8 129.500                         
1865    9 141.000                         
1865   10 141.500                         
1865   11 142.000                         
1865   12 126.000                         
1866    1 125.000                         
1866    2 119.500                         
1866    3 123.000                         
1866    4 145.000                         
1866    5 169.500                         
1866    6 178.000                         
1866    7 166.500                         
1866    8 167.500                         
1866    9 194.000                         
1866   10 215.000                         
1866   11 210.500                         
1866   12 208.500                         
1867    1 216.500                         
1867    2 219.000                         
1867    3 236.500                         
1867    4 278.500                         
1867    5 287.500                         
1867    6 227.500                         
1867    7 216.500                         
1867    8 185.000                         
1867    9 183.000                         
1867   10 194.000                         
1867   11 184.500                         
1867   12 188.000                         
1868    1 204.000                         
1868    2 204.500                         
1868    3 202.000                         
1868    4 211.000                         
1868    5 210.000                         
1868    6 193.000                         
1868    7 190.000                         
1868    8 180.500                         
1868    9 161.000                         
1868   10 136.500                         
1868   11 124.000                         
1868   12 123.500                         
1869    1 122.500                         
1869    2 122.500                         
1869    3 117.000                         
1869    4 106.000                         
1869    5 112.500                         
1869    6 117.000                         
1869    7 130.500                         
1869    8 136.000                         
1869    9 122.500                         
1869   10 100.500                         
1869   11 88.0000                         
1869   12 84.5000                         
1870    1 79.0000                         
1870    2 80.5000                         
1870    3 76.5000                         
1870    4 80.5000                         
1870    5 96.0000                         
1870    6 110.500                         
1870    7 111.500                         
1870    8 104.000                         
1870    9 102.000                         
1870   10 107.500                         
1870   11 99.0000                         
1870   12 105.500                         
1871    1 120.000                         
1871    2 127.000                         
1871    3 127.000                         
1871    4 129.000                         
1871    5 129.000                         
1871    6 129.500                         
1871    7 119.000                         
1871    8 112.000                         
1871    9 119.000                         
1871   10 118.000                         
1871   11 120.000                         
1871   12 119.000                         
1872    1 122.500                         
1872    2 124.500                         
1872    3 122.000                         
1872    4 127.500                         
1872    5 144.500                         
1872    6 138.000                         
1872    7 126.000                         
1872    8 133.500                         
1872    9 123.000                         
1872   10 114.000                         
1872   11 106.000                         
1872   12 115.000                         
1873    1 122.500                         
1873    2 123.000                         
1873    3 120.500                         
1873    4 119.500                         
1873    5 128.500                         
1873    6 122.500                         
1873    7 118.500                         
1873    8 131.500                         
1873    9 104.500                         
1873   10 101.000                         
1873   11 100.500                         
1873   12 111.500                         
1874    1 120.500                         
1874    2 119.500                         
1874    3 120.000                         
1874    4 123.500                         
1874    5 122.000                         
1874    6 119.500                         
1874    7 112.500                         
1874    8 100.500                         
1874    9 97.5000                         
1874   10 90.0000                         
1874   11 88.0000                         
1874   12 90.0000                         
1875    1 89.5000                         
1875    2 85.5000                         
1875    3 90.5000                         
1875    4 99.0000                         
1875    5 97.5000                         
1875    6 96.0000                         
1875    7 114.000                         
1875    8 122.500                         
1875    9 112.000                         
1875   10 110.500                         
1875   11 108.500                         
1875   12 95.5000                         
1876    1 98.5000                         
1876    2 101.500                         
1876    3 101.000                         
1876    4 102.000                         
1876    5 102.000                         
1876    6 105.000                         
1876    7 94.0000                         
1876    8 90.0000                         
1876    9 101.500                         
1876   10 110.500                         
1876   11 110.500                         
1876   12 119.500                         
1877    1 128.000                         
1877    2 127.000                         
1877    3 125.000                         
1877    4 150.500                         
1877    5 158.500                         
1877    6 148.000                         
1877    7 137.500                         
1877    8 114.500                         
1877    9 112.000                         
1877   10 110.500                         
1877   11 109.500                         
1877   12 109.000                         
1878    1 105.500                         
1878    2 105.000                         
1878    3 110.000                         
1878    4 110.000                         
1878    5 109.000                         
1878    6 97.0000                         
1878    7 97.0000                         
1878    8 98.5000                         
1878    9 87.0000                         
1878   10 82.5000                         
1878   11 82.0000                         
1878   12 82.5000                         
1879    1 84.5000                         
1879    2 89.5000                         
1879    3 92.5000                         
1879    4 88.5000                         
1879    5 96.0000                         
1879    6 104.000                         
1879    7 100.500                         
1879    8 88.0000                         
1879    9 95.0000                         
1879   10 111.500                         
1879   11 116.000                         
1879   12 127.500                         
1880    1 123.500                         
1880    2 121.500                         
1880    3 120.000                         
1880    4 111.000                         
1880    5 115.500                         
1880    6 101.000                         
1880    7 91.5000                         
1880    8 89.0000                         
1880    9 90.5000                         
1880   10 96.5000                         
1880   11 106.500                         
1880   12 102.000                         
1881    1 97.5000                         
1881    2 98.0000                         
1881    3 101.000                         
1881    4 103.500                         
1881    5 106.500                         
1881    6 110.500                         
1881    7 114.500                         
1881    8 128.500                         
1881    9 129.500                         
1881   10 137.000                         
1881   11 128.000                         
1881   12 126.000                         
1882    1 131.000                         
1882    2 126.000                         
1882    3 129.500                         
1882    4 136.500                         
1882    5 131.500                         
1882    6 129.000                         
1882    7 130.000                         
1882    8 118.000                         
1882    9 102.500                         
1882   10 94.5000                         
1882   11 92.5000                         
1882   12 93.0000                         
1883    1 99.0000                         
1883    2 107.400                         
1883    3 107.700                         
1883    4 106.700                         
1883    5 111.300                         
1883    6 107.200                         
1883    7 100.600                         
1883    8 101.200                         
1883    9 95.3000                         
1883   10 92.0000                         
1883   11 95.7000                         
1883   12 96.3000                         
1884    1 92.2000                         
1884    2 92.8000                         
1884    3 90.9000                         
1884    4 85.5000                         
1884    5 89.4000                         
1884    6 86.4000                         
1884    7 82.4000                         
1884    8 79.0000                         
1884    9 76.6000                         
1884   10 75.5000                         
1884   11 73.2000                         
1884   12 71.9000                         
1885    1 79.1000                         
1885    2 77.2000                         
1885    3 77.8000                         
1885    4 83.5000                         
1885    5 88.1000                         
1885    6 88.2000                         
1885    7 87.2000                         
1885    8 83.6000                         
1885    9 80.5000                         
1885   10 86.8000                         
1885   11 86.6000                         
1885   12 85.3000                         
1886    1 80.6000                         
1886    2 81.3000                         
1886    3 80.5000                         
1886    4 77.9000                         
1886    5 75.0000                         
1886    6 73.6000                         
1886    7 76.4000                         
1886    8 76.5000                         
1886    9 74.9000                         
1886   10 72.6000                         
1886   11 73.6000                         
1886   12 77.7000                         
1887    1 77.8000                         
1887    2 76.4000                         
1887    3 77.2000                         
1887    4 82.0000                         
1887    5 85.7000                         
1887    6 80.6000                         
1887    7 69.5000                         
1887    8 68.0000                         
1887    9 69.4000                         
1887   10 70.5000                         
1887   11 73.9000                         
1887   12 77.5000                         
1888    1 77.7000                         
1888    2 76.9000                         
1888    3 76.7000                         
1888    4 78.4000                         
1888    5 85.6000                         
1888    6 82.1000                         
1888    7 81.7000                         
1888    8 86.4000                         
1888    9 107.100                         
1888   10 112.200                         
1888   11 110.200                         
1888   12 102.100                         
1889    1 97.2000                         
1889    2 101.400                         
1889    3 100.400                         
1889    4 86.2000                         
1889    5 82.0000                         
1889    6 80.1000                         
1889    7 80.5000                         
1889    8 77.0000                         
1889    9 78.3000                         
1889   10 79.8000                         
1889   11 79.6000                         
1889   12 77.5000                         
1890    1 76.3000                         
1890    2 75.6000                         
1890    3 79.2000                         
1890    4 84.9000                         
1890    5 94.1000                         
1890    6 87.4000                         
1890    7 88.2000                         
1890    8 98.3000                         
1890    9 99.2000                         
1890   10 100.000                         
1890   11 93.5000                         
1890   12 90.8000                         
1891    1 90.0000                         
1891    2 94.6000                         
1891    3 99.4000                         
1891    4 107.700                         
1891    5 104.400                         
1891    6 96.9000                         
1891    7 89.6000                         
1891    8 98.1000                         
1891    9 95.7000                         
1891   10 95.6000                         
1891   11 94.0000                         
1891   12 91.0000                         
1892    1 87.2000                         
1892    2 88.4000                         
1892    3 84.2000                         
1892    4 81.1000                         
1892    5 83.2000                         
1892    6 80.7000                         
1892    7 77.8000                         
1892    8 76.7000                         
1892    9 73.2000                         
1892   10 72.3000                         
1892   11 72.5000                         
1892   12 71.4000                         
1893    1 74.0000                         
1893    2 74.0000                         
1893    3 73.6000                         
1893    4 74.5000                         
1893    5 72.1000                         
1893    6 64.8000                         
1893    7 63.1000                         
1893    8 60.4000                         
1893    9 65.8000                         
1893   10 63.4000                         
1893   11 61.3000                         
1893   12 61.5000                         
1894    1 60.2000                         
1894    2 57.6000                         
1894    3 57.5000                         
1894    4 60.4000                         
1894    5 56.0000                         
1894    6 57.3000                         
1894    7 54.1000                         
1894    8 53.5000                         
1894    9 52.6000                         
1894   10 51.6000                         
1894   11 54.4000                         
1894   12 54.0000                         
1895    1 53.1000                         
1895    2 50.5000                         
1895    3 53.7000                         
1895    4 57.0000                         
1895    5 69.9000                         
1895    6 74.1000                         
1895    7 67.3000                         
1895    8 65.0000                         
1895    9 58.8000                         
1895   10 59.4000                         
1895   11 57.1000                         
1895   12 56.2000                         
1896    1 59.2000                         
1896    2 64.6000                         
1896    3 61.8000                         
1896    4 64.5000                         
1896    5 60.3000                         
1896    6 57.4000                         
1896    7 56.2000                         
1896    8 55.5000                         
1896    9 60.2000                         
1896   10 69.7000                         
1896   11 78.5000                         
1896   12 77.8000                         
1897    1 76.6000                         
1897    2 74.0000                         
1897    3 73.4000                         
1897    4 70.2000                         
1897    5 71.8000                         
1897    6 69.7000                         
1897    7 73.3000                         
1897    8 86.9000                         
1897    9 94.1000                         
1897   10 92.4000                         
1897   11 95.2000                         
1897   12 98.0000                         
1898    1 96.4000                         
1898    2 100.600                         
1898    3 102.400                         
1898    4 108.800                         
1898    5 151.400                         
1898    6 94.0000                         
1898    7 77.9000                         
1898    8 70.1000                         
1898    9 65.8000                         
1898   10 65.6000                         
1898   11 66.2000                         
1898   12 66.2000                         
1899    1 69.2000                         
1899    2 70.6000                         
1899    3 69.5000                         
1899    4 72.6000                         
1899    5 72.7000                         
1899    6 74.7000                         
1899    7 71.8000                         
1899    8 71.0000                         
1899    9 72.2000                         
1899   10 70.7000                         
1899   11 66.7000                         
1899   12 65.7000                         
1900    1 64.5000                         
1900    2 65.9000                         
1900    3 65.6000                         
1900    4 65.9000                         
1900    5 65.5000                         
1900    6 74.9000                         
1900    7 77.2000                         
1900    8 74.4000                         
1900    9 75.6000                         
1900   10 74.1000                         
1900   11 71.3000                         
1900   12 70.3000                         
1901    1 73.8000                         
1901    2 73.3000                         
1901    3 74.6000                         
1901    4 71.4000                         
1901    5 73.0000                         
1901    6 68.8000                         
1901    7 67.3000                         
1901    8 70.0000                         
1901    9 68.7000                         
1901   10 69.2000                         
1901   11 72.0000                         
1901   12 76.5000                         
1902    1 77.0000                         
1902    2 75.0000                         
1902    3 72.8000                         
1902    4 72.4000                         
1902    5 74.1000                         
1902    6 73.2000                         
1902    7 76.2000                         
1902    8 70.5000                         
1902    9 76.4000                         
1902   10 70.0000                         
1902   11 72.9000                         
1902   12 74.0000                         
1903    1 73.9000                         
1903    2 74.9000                         
1903    3 72.6000                         
1903    4 75.6000                         
1903    5 77.7000                         
1903    6 77.9000                         
1903    7 77.0000                         
1903    8 80.5000                         
1903    9 78.5000                         
1903   10 80.3000                         
1903   11 79.5000                         
1903   12 81.0000                         
1904    1 85.1000                         
1904    2 96.5000                         
1904    3 94.2000                         
1904    4 91.4000                         
1904    5 94.7000                         
1904    6 95.1000                         
1904    7 98.8000                         
1904    8 104.700                         
1904    9 111.900                         
1904   10 111.400                         
1904   11 111.300                         
1904   12 110.300                         
1905    1 113.600                         
1905    2 115.900                         
1905    3 112.700                         
1905    4 106.900                         
1905    5 96.2000                         
1905    6 102.000                         
1905    7 94.9000                         
1905    8 82.3000                         
1905    9 82.8000                         
1905   10 86.2000                         
1905   11 86.5000                         
1905   12 84.9000                         
1906    1 83.5000                         
1906    2 81.5000                         
1906    3 74.2000                         
1906    4 79.4000                         
1906    5 83.6000                         
1906    6 82.7000                         
1906    7 77.3000                         
1906    8 70.9000                         
1906    9 71.6000                         
1906   10 71.5000                         
1906   11 72.9000                         
1906   12 74.2000                         
1907    1 72.6000                         
1907    2 74.4000                         
1907    3 74.0000                         
1907    4 78.0000                         
1907    5 92.5000                         
1907    6 92.1000                         
1907    7 91.3000                         
1907    8 88.1000                         
1907    9 95.7000                         
1907   10 98.8000                         
1907   11 92.4000                         
1907   12 96.6000                         
1908    1 98.0000                         
1908    2 94.2000                         
1908    3 95.7000                         
1908    4 93.4000                         
1908    5 104.200                         
1908    6 93.4000                         
1908    7 89.4000                         
1908    8 94.0000                         
1908    9 99.1000                         
1908   10 99.7000                         
1908   11 103.200                         
1908   12 102.800                         
1909    1 103.500                         
1909    2 110.900                         
1909    3 114.100                         
1909    4 123.000                         
1909    5 130.200                         
1909    6 126.600                         
1909    7 118.000                         
1909    8 101.600                         
1909    9 101.900                         
1909   10 107.000                         
1909   11 107.100                         
1909   12 112.500                         
1910    1 112.800                         
1910    2 113.300                         
1910    3 112.000                         
1910    4 110.200                         
1910    5 110.400                         
1910    6 95.6000                         
1910    7 105.400                         
1910    8 100.500                         
1910    9 96.4000                         
1910   10 93.4000                         
1910   11 89.7000                         
1910   12 91.8000                         
1911    1 95.9000                         
1911    2 89.6000                         
1911    3 87.6000                         
1911    4 88.4000                         
1911    5 97.1000                         
1911    6 90.2000                         
1911    7 87.4000                         
1911    8 90.1000                         
1911    9 92.8000                         
1911   10 96.9000                         
1911   11 93.7000                         
1911   12 94.0000                         
1912    1 95.7000                         
1912    2 98.4000                         
1912    3 100.400                         
1912    4 108.700                         
1912    5 113.900                         
1912    6 108.300                         
1912    7 101.300                         
1912    8 93.7000                         
1912    9 90.6000                         
1912   10 91.4000                         
1912   11 86.3000                         
1912   12 86.1000                         
1913    1 90.0000                         
1913    2 90.5000                         
1913    3 87.7000                         
1913    4 91.0000                         
1913    5 90.6000                         
1913    6 91.4000                         
1913    7 87.6000                         
1913    8 86.1000                         
1913    9 87.7000                         
1913   10 84.2000                         
1913   11 86.1000                         
1913   12 88.3000                         
1914    1 89.7000                         
1914    2 91.5000                         
1914    3 91.9000                         
1914    4 91.3000                         
1914    5 95.6000                         
1914    6 89.7000                         
1914    7 82.9000                         
1914    8 96.0000                         
1914    9 112.100                         
1914   10 109.400                         
1914   11 113.800                         
1914   12 121.200                         
1915    1 142.900                         
1915    2 158.500                         
1915    3 150.200                         
1915    4 157.800                         
1915    5 151.800                         
1915    6 119.300                         
1915    7 119.500                         
1915    8 109.200                         
1915    9 107.800                         
1915   10 105.200                         
1915   11 105.600                         
1915   12 118.100                         
1916    1 126.200                         
1916    2 125.200                         
1916    3 109.900                         
1916    4 115.400                         
1916    5 112.100                         
1916    6 101.700                         
1916    7 111.400                         
1916    8 142.400                         
1916    9 150.200                         
1916   10 167.700                         
1916   11 183.600                         
1916   12 158.600                         
1917    1 178.400                         
1917    2 165.600                         
1917    3 187.000                         
1917    4 238.100                         
1917    5 300.800                         
1917    6 259.800                         
1917    7 232.500                         
1917    8 230.800                         
1917    9 217.000                         
1917   10 217.000                         
1917   11 217.000                         
1917   12 217.000                         
1918    1 217.000                         
1918    2 217.000                         
1918    3 217.000                         
1918    4 217.000                         
1918    5 217.000                         
1918    6 217.000                         
1918    7 223.000                         
1918    8 222.800                         
1918    9 223.200                         
1918   10 223.000                         
1918   11 223.700                         
1918   12 225.000                         
1919    1 223.400                         
1919    2 223.900                         
1919    3 235.000                         
1919    4 247.800                         
1919    5 253.600                         
1919    6 236.000                         
1919    7 224.500                         
1919    8 221.400                         
1919    9 221.600                         
1919   10 222.600                         
1919   11 230.200                         
1919   12 243.800                         
1920    1 259.600                         
1920    2 234.200                         
1920    3 245.800                         
1920    4 274.800                         
1920    5 294.200                         
1920    6 285.500                         
1920    7 273.200                         
1920    8 251.900                         
1920    9 249.200                         
1920   10 210.400                         
1920   11 176.500                         
1920   12 169.800                         
1921    1 173.700                         
1921    2 162.000                         
1921    3 159.800                         
1921    4 137.900                         
1921    5 156.800                         
1921    6 149.900                         
1921    7 124.600                         
1921    8 120.400                         
1921    9 125.200                         
1921   10 108.000                         
1921   11 104.200                         
1921   12 111.500                         
1922    1 108.700                         
1922    2 129.000                         
1922    3 133.500                         
1922    4 135.900                         
1922    5 136.600                         
1922    6 115.600                         
1922    7 115.400                         
1922    8 105.800                         
1922    9 105.000                         
1922   10 113.700                         
1922   11 118.800                         
1922   12 124.000                         
1923    1 117.800                         
1923    2 117.600                         
1923    3 119.300                         
1923    4 125.200                         
1923    5 119.700                         
1923    6 109.100                         
1923    7 101.300                         
1923    8 101.400                         
1923    9 105.200                         
1923   10 108.300                         
1923   11 104.700                         
1923   12 103.600                         
1924    1 105.800                         
1924    2 109.000                         
1924    3 105.000                         
1924    4 103.800                         
1924    5 106.200                         
1924    6 111.200                         
1924    7 123.200                         
1924    8 128.200                         
1924    9 130.800                         
1924   10 143.700                         
1924   11 151.000                         
1924   12 167.500                         
1925    1 184.900                         
1925    2 182.400                         
1925    3 167.000                         
1925    4 150.100                         
1925    5 167.700                         
1925    6 157.800                         
1925    7 151.800                         
1925    8 162.500                         
1925    9 151.200                         
1925   10 145.700                         
1925   11 159.800                         
1925   12 175.600                         
1926    1 177.200                         
1926    2 167.900                         
1926    3 161.800                         
1926    4 163.300                         
1926    5 162.200                         
1926    6 148.500                         
1926    7 142.700                         
1926    8 136.500                         
1926    9 134.100                         
1926   10 139.800                         
1926   11 137.800                         
1926   12 138.900                         
1927    1 137.400                         
1927    2 135.100                         
1927    3 133.800                         
1927    4 133.700                         
1927    5 145.400                         
1927    6 144.100                         
1927    7 142.200                         
1927    8 139.200                         
1927    9 131.200                         
1927   10 125.700                         
1927   11 124.900                         
1927   12 127.900                         
1928    1 128.400                         
1928    2 132.100                         
1928    3 139.500                         
1928    4 154.600                         
1928    5 153.400                         
1928    6 139.800                         
1928    7 128.500                         
1928    8 111.900                         
1928    9 113.600                         
1928   10 115.400                         
1928   11 115.900                         
1928   12 116.200                         
1929    1 119.000                         
1929    2 126.800                         
1929    3 122.400                         
1929    4 115.400                         
1929    5 102.000                         
1929    6 110.000                         
1929    7 131.000                         
1929    8 130.000                         
1929    9 129.400                         
1929   10 124.700                         
1929   11 121.100                         
1929   12 122.600                         
1930    1 120.700                         
1930    2 112.700                         
1930    3 102.400                         
1930    4 106.100                         
1930    5 101.100                         
1930    6 96.5000                         
1930    7 88.5000                         
1930    8 88.7000                         
1930    9 82.0000                         
1930   10 78.6000                         
1930   11 73.9000                         
1930   12 77.0000                         
1931    1 79.0000                         
1931    2 78.6000                         
1931    3 79.2000                         
1931    4 82.2000                         
1931    5 82.6000                         
1931    6 75.8000                         
1931    7 52.8000                         
1931    8 49.4000                         
1931    9 49.7000                         
1931   10 52.3000                         
1931   11 60.1000                         
1931   12 55.9000                         
1932    1 57.4000                         
1932    2 58.5000                         
1932    3 55.4000                         
1932    4 55.5000                         
1932    5 57.0000                         
1932    6 51.3000                         
1932    7 49.4000                         
1932    8 52.6000                         
1932    9 53.6000                         
1932   10 48.6000                         
1932   11 44.4000                         
1932   12 45.4000                         
1933    1 47.0000                         
1933    2 47.0000                         
1933    3 52.0000                         
1933    4 62.8000                         
1933    5 73.2000                         
1933    6 77.7000                         
1933    7 97.1000                         
1933    8 89.6000                         
1933    9 85.1000                         
1933   10 81.7000                         
1933   11 86.8000                         
1933   12 83.0000                         
1934    1 87.6000                         
1934    2 90.1000                         
1934    3 87.1000                         
1934    4 81.0000                         
1934    5 87.4000                         
1934    6 96.1000                         
1934    7 96.6000                         
1934    8 104.400                         
1934    9 105.400                         
1934   10 100.000                         
1934   11 101.000                         
1934   12 102.000                         
1935    1 100.000                         
1935    2 100.000                         
1935    3 96.0000                         
1935    4 99.0000                         
1935    5 93.0000                         
1935    6 84.0000                         
1935    7 87.0000                         
1935    8 90.0000                         
1935    9 97.0000                         
1935   10 106.000                         
1935   11 102.000                         
1935   12 104.000                         
1936    1 106.000                         
1936    2 104.000                         
1936    3 103.000                         
1936    4 100.000                         
1936    5 95.0000                         
1936    6 93.0000                         
1936    7 106.000                         
1936    8 115.000                         
1936    9 116.000                         
1936   10 118.000                         
1936   11 120.000                         
1936   12 135.000                         
1937    1 137.000                         
1937    2 138.000                         
1937    3 142.000                         
1937    4 138.000                         
1937    5 130.000                         
1937    6 122.000                         
1937    7 126.000                         
1937    8 113.000                         
1937    9 110.000                         
1937   10 103.000                         
1937   11 93.0000                         
1937   12 96.0000                         
1938    1 97.0000                         
1938    2 97.0000                         
1938    3 90.0000                         
1938    4 86.0000                         
1938    5 81.0000                         
1938    6 77.0000                         
1938    7 71.0000                         
1938    8 65.0000                         
1938    9 65.0000                         
1938   10 66.0000                         
1938   11 64.0000                         
1938   12 66.0000                         
1939    1 68.0000                         
1939    2 69.0000                         
1939    3 69.0000                         
1939    4 71.0000                         
1939    5 79.0000                         
1939    6 74.0000                         
1939    7 67.0000                         
1939    8 68.0000                         
1939    9 87.0000                         
1939   10 85.0000                         
1939   11 89.0000                         
1939   12 102.000                         
1940    1 102.000                         
1940    2 103.000                         
1940    3 105.000                         
1940    4 109.000                         
1940    5 95.0000                         
1940    6 82.0000                         
1940    7 76.0000                         
1940    8 72.0000                         
1940    9 78.0000                         
1940   10 85.0000                         
1940   11 88.0000                         
1940   12 89.0000                         
1941    1 90.0000                         
1941    2 86.0000                         
1941    3 91.0000                         
1941    4 92.0000                         
1941    5 98.0000                         
1941    6 102.000                         
1941    7 104.000                         
1941    8 110.000                         
1941    9 116.000                         
1941   10 112.000                         
1941   11 114.000                         
